Unnamed: 0,company,date,time,title,content
6,삼성SDS,2022.12.02,05:04:16,삼성 통 큰 이웃사랑… 성금 500억 기탁,"23개 계열사 기금·임직원 뜻 모아
1999년부터 누적금액 7700억원
최영무(왼쪽 두 번째) 삼성사회공헌업무총괄 사장과 조흥식(세 번째) 사회복지공동모금회장 등이 1일 서울 중구 사회복지공동모금회관에서 이웃사랑성금 전달식을 가졌다.삼성 제공
삼성그룹이 연말을 맞아 이웃사랑성금 500억원을 사회복지공동모금회에 맡겼다. 삼성은 1일 조흥식 사회복지공동모금회장, 최영무 삼성사회공헌업무총괄 사장, 최장원·황준 삼성전자 사원대표 등이 참석한 가운데 서울 중구 사회복지공동모금회 회관에서 연말 이웃사랑성금 전달식을 가졌다.

삼성은 취약계층을 돕기 위해 사회복지공동모금회에 1999년부터 24년간 연말 이웃사랑 성금을 기탁하고 있다. 올해까지 기탁한 성금 총액은 7700억원에 달한다. 1999년부터 2003년까지는 100억원씩, 2004년부터 2010년까지는 200억원씩, 2011년은 300억원, 2012년부터는 매년 500억원씩을 전달하고 있다.

올해 연말 이웃사랑 성금은 삼성전자, 삼성디스플레이, 삼성SDI, 삼성전기, 삼성SDS, 삼성생명, 삼성화재, 삼성카드, 삼성증권, 삼성물산, 삼성엔지니어링, 제일기획, 에스원 등 23개 계열사가 기금을 출연했다. 회사별로 대외 기부금 출연을 위한 승인 절차를 거쳤다.

지난해에 이어 회사 기금 외에도 23개 계열사 수만명의 임직원이 자발적으로 모금한 기부금을 성금에 포함했다."
7,삼성SDS,2022.12.02,04:04:04,"삼성, 연말 성금 500억 기부… 1999년 이후 누적 7700억원","삼성은 연말을 맞아 이웃사랑성금 500억원을 사회복지공동모금회에 기탁했다고 1일 밝혔다. 삼성은 1999년부터 24년간 연말 이웃사랑 성금을 기부해왔다. 1999~2003년 100억원, 2004~2010년 200억원, 2011년 300억원, 2012년부터 매년 500억원씩을 하고 있다. 올해까지 성금 총액은 누적으로 7700억원에 달한다.

성금 기부에는 삼성전자, 삼성디스플레이, 삼성SDI, 삼성전기, 삼성SDS, 삼성생명, 삼성화재, 삼성카드, 삼성증권, 삼성물산, 삼성엔지니어링, 제일기획, 에스원 등 23개 계열사가 참여했다. 회사별로 대외기부금 출연을 위한 승인 절차를 거쳤다. 지난해에 올해도 기금 외에 23개 계열사의 임직원이 자발적으로 모금한 돈을 포함했다. 삼성이 전달한 성금은 청소년 교육 지원, 사회적 약자 지원 등에 쓰일 예정이다.

또한 삼성은 유니세프, JA코리아, 세이브더칠드런, 초록우산 어린이재단, 푸른나무재단 등 비정부기구(NGO) 8곳과 손을 잡고 제작한 2023년도 탁상달력 32만개를 구입해 임직원에게 나눠줄 예정이다. 달력은 NGO와 삼성의 주요 사회공헌 활동을 담은 사진, 사업 소개 내용을 담고 있다."
8,삼성SDS,2022.12.02,11:32:03,연말 이웃사랑성금 500억...삼성 올 7700억 ‘기부천사’,"삼성은 1일 서울 중구 소재 사회복지공동모금회관에서 이웃사랑성금 전달식을 갖고 성금 500억원을 사회복지공동모금회에 기탁 했다. 제현웅(왼쪽부터) 글로벌리서치 CSR연구실 부사장, 황준 삼성전자 사원대표, 최영무 삼성사회공헌업무총괄 사장, 조흥식 사회복지공동모금회 회장, 최장원 삼성전자 사원대표, 황인식 사회복지공동모금회 사무총장. [삼성전자 제공]


삼성이 연말을 맞아 이웃사랑성금 500억원을 사회복지공동모금회에 기탁했다. 삼성은 1일 조흥식 사회복지공동모금회 회장, 최영무 삼성사회공헌업무총괄 사장, 최장원·황준 삼성전자 사원대표 등이 참석한 가운데 서울 중구 소재 사회복지공동모금회 회관에서 연말 이웃사랑성금 전달식을 가졌다.

삼성은 취약계층을 돕기 위해 사회복지공동모금회에 1999년부터 24년간 지속적으로 연말 이웃사랑 성금을 기탁하고 있다. 올해까지 누적으로 기탁한 성금 총액은 7700억원에 달한다. 올해 연말 이웃사랑 성금은 삼성전자, 삼성디스플레이, 삼성SDI, 삼성전기, 삼성SDS, 삼성생명, 삼성화재, 삼성카드, 삼성증권, 삼성물산, 삼성엔지니어링, 제일기획, 에스원 등 23개 계열사가 참여했다. 회사 기금 외에도 23개 계열사의 수만 명의 임직원들이 자발적으로 모금한 기부금을 성금에 포함했다.

삼성이 전달한 성금은 ▷청소년 교육 지원 ▷사회적 약자 지원 등에 사용될 예정이다. 최 영무 사장은 “삼성의 연말 이웃사랑성금이 우리 사회 어려운 이웃들에게 희망과 용기를 가져다 주면 좋겠다”며 “앞으로도 삼성은 임직원들과 함께 우리 사회에 보탬이 될 수 있도록 노력하겠다”고 말했다.

김지헌 기자"
9,삼성SDS,2022.12.02,01:05:09,"삼성, 이웃사랑성금 500억 전달","삼성은 연말을 맞아 이웃사랑성금 500억원을 사회복지공동모금회에 기탁했다고 1일 밝혔다. 올해 성금에는 삼성전자, 삼성디스플레이, 삼성SDI, 삼성전기, 삼성SDS, 삼성생명, 삼성화재, 삼성카드, 삼성증권, 삼성물산, 삼성엔지니어링 등 23개 계열사가 참여했다. 삼성이 전달한 성금은 청소년 교육 지원, 사회적 약자 지원 등에 사용될 예정이다. 올해까지 누적으로 기탁한 성금 총액은 7700억원에 달한다."
10,삼성SDS,2022.12.04,17:38:01,"삼성 '안정 속 쇄신'…사장단 유임, 부사장은 대폭 교체","5일 사장단 인사

한종희·경계현 체제 유지
디스플레이·전기 등 CEO 재신임
'이재용 측근' 김원경, 사장 승진
개발실장 등 부사장급 대거 퇴임

李, UAE 출장…중동 공략 속도
이달 15일엔 글로벌 전략회의
삼성전자가 5일 사장단 인사를 시작으로 정기 임원 인사와 조직 개편을 단행한다. 주요 사업부장과 계열사 최고경영자(CEO)들은 유임되지만 사업부 실·팀장을 맡고 있는 고참 부사장들은 대거 교체된다. 경기 침체로 인한 위기 상황을 ‘안정 속 쇄신’ 인사를 통해 돌파하겠다는 이재용 삼성전자 회장의 의지가 반영된 것으로 평가된다.

스마트폰·가전·TV 사업부장 유임
4일 산업계에 따르면 올해 삼성전자 정기 인사에서 스마트폰, TV, 생활가전, 반도체, 파운드리(반도체 수탁생산) 등 주요 사업을 책임지는 사장급 이상 사업부장들은 대부분 유임된다. 삼성디스플레이, 삼성전기, 삼성SDS 등 정보기술(IT) 계열사 최고경영자들도 재신임받는다.

부사장급에선 쇄신 분위기가 감지된다. 1964년생을 기준으로 고참 부사장 다수가 옷을 벗는다. MX(모바일경험)·영상디스플레이(VD)·생활가전(DA) 등 주요 완제품 사업부에서 2인자로 꼽히는 개발실장, 전략마케팅팀장 등이 교체될 것으로 알려졌다. 반도체 부문에서도 후공정을 책임지는 TSP총괄 등이 바뀔 것으로 전해졌다.

‘사장단 대부분 유임, 부사장 대폭 교체’로 정리되는 이번 삼성전자 인사는 악화하는 경영환경을 반영한 것으로 분석된다. 경영 노하우를 갖춘 사장급 리더에게 위기 돌파를 맡기는 동시에 참모 진용의 변화를 통해 분위기 쇄신과 조직 혁신에 주력하겠다는 의미다.

올해 사장 승진자는 이 회장을 측근에서 보좌한 경영지원 조직 부사장들 가운데 나온다. 이 회장의 글로벌 경영을 지원하는 김원경 글로벌대외협력(GPA)팀장(부사장)이 대표적이다. 사장으로 승진하는 여성 임원은 없는 것으로 알려졌다. 그룹 컨트롤타워 복원 계획은 조직 개편안에 포함되지 않았다.
15일 글로벌 전략회의 개최
정기인사 이후엔 조직 개편과 글로벌 전략회의 등의 일정이 이어진다. 한종희 부회장이 이끄는 DX(디바이스경험)부문에선 일부 사업부에 플랫폼 기반 서비스 경쟁력을 강화하는 조직이 생길 것으로 전망된다. 경계현 사장의 DS(디바이스솔루션)부문엔 글로벌 반도체 산업 연구를 전담하는 리서치 조직이 탄생한다. 삼성전자는 증권사 애널리스트 출신 인사를 센터장으로 내정했다.

이달 15일께엔 DX부문의 글로벌 전략회의가 열린다. 매년 6월과 12월 개최되는 회의는 주요 사업부 경영진과 해외법인장들이 머리를 맞대고 사업 전략을 짜는 행사다. 과거엔 해외법인장들이 귀국해 참여했지만 코로나19 이후로는 온·오프라인 병행 방식으로 열리고 있다.

올해 전략회의에선 ‘위기 극복’ ‘미래 준비’ ‘제품·서비스 경쟁력 강화’ 등을 논의하게 된다. 삼성 관계자는 “경기 침체로 ‘비상경영체제’에 들어갔지만 미래에 대한 준비는 게을리할 수 없다”며 “고객이 원하는 제품·서비스를 개발해 삼성전자의 경쟁력을 높이는 방안을 논의할 것”이라고 설명했다.
JY, 다보스 포럼 참석 저울질
이재용 회장의 글로벌 경영도 속도를 낸다. 지난달 이 회장은 방한한 무함마드 빈 살만 사우디아라비아 왕세자를 만나 삼성 계열사들의 ‘네옴시티 프로젝트’ 수주에 힘을 보탰다. 마르크 뤼터 네덜란드 총리, 페드로 산체스 스페인 총리 등과는 반도체 사업 협력 방안을 논의했다. 피터 베닝크 ASML CEO, 사티아 나델라 마이크로소프트 CEO 등과 미래사업과 관련한 의견도 나눴다. 최근에는 비공개로 일본 출장을 다녀왔다. 현지 고객사들을 만나고 주요 협력회사와 미팅을 한 것으로 알려졌다.

중동 공략에도 속도를 낸다. 이날 이 회장은 아랍에미리트(UAE) 출장길에 올랐다. 무함마드 빈 자이드 알 나하얀 UAE 대통령을 만날 예정인 것으로 알려졌다.

이 회장의 내년 첫 출장 일정으론 미국 라스베이거스에서 열리는 ‘CES 2023’(1월 5~8일), 스위스 다보스포럼(1월 15~20일) 등이 꼽힌다. 앞서 최태원 SK그룹 회장은 다보스포럼 참석을 공식화했다."
11,삼성SDS,2022.12.04,18:10:04,"삼성전기, 청소년 사이버폭력 예방 앞장","삼성전기가 '제3회 청소년 사이버폭력 예방 푸른코끼리 온라인 포럼'을 열고 청소년 안전망 구축에 속도를 낸다.

4일 업계에 따르면 지난 2020년 2월 푸른나무재단과 삼성이 함께 시작한 '푸른코끼리' 사업은 무리지어 서로를 보호하는 코끼리와 평화와 안정을 상징하는 푸른색을 결합해 만든 이름으로 사이버 정글에서 폭력을 예방, 근절하자는 의미를 담고 있다.

이번 포럼은 삼성전기를 비롯해 삼성전자, 삼성디스플레이, 삼성SDI, 삼성SDS 등 5개 계열사가 지원한다.

전문가들은 사이버폭력 근절을 위해서는 명문화된 법령을 통해 빠른 대처가 필요하다며 △청소년 사이버폭력에 관한 정의 수립 △피해자 보호 강화 △예방교육 강화 △국가 및 지방자치단체 책무 강화 등의 법령 조문 예시를 제시했다.

삼성과 푸른나무재단은 '푸른코끼리' 사업을 통해 2030년까지 300만명을 대상으로 사이버폭력 예방 교육을 실시할 예정이다. 이를 통해 현재 학교폭력 유형 중 1위이며, 30%대인 청소년 사이버폭력 경험률을 3%대로 낮추는 한편 청소년들의 친사회적 역량을 끌어올린다는 구상이다."
12,삼성SDS,2022.12.04,17:19:03,"삼성전자, 반도체·스마트폰·가전…한국 수출의 17.7% 담당","59회 무역의 날

1200억弗탑 - 삼성전자
6900억달러 중 1221억달러. 올해 예상되는 한국의 예상 수출액 중 삼성전자 수출액이다. 삼성전자(대표이사 한종희 부회장·사진)가 한국 전체 수출에서 차지하는 비중은 17.7%다. 이 비중은 1980년 1%를 넘었고, 1995년 11%였다. 수출 금액으로는 1995년 100억달러, 2008년 500억달러, 지난해 1100억달러로 가파르게 뛰었다. 삼성디스플레이 삼성SDI 삼성SDS 등 전자 계열사로 범위를 넓히면 ‘삼성’의 수출 기여도는 압도적이라는 게 업계 전언이다.

삼성전자는 1969년 1월 13일 설립돼 전 세계에 220여 개 생산거점, 판매거점, 연구개발(R&D)센터, 디자인센터를 보유하고 있다. 지난해 총 279조원의 매출을 거둔 글로벌 전자기업이다. 삼성전자는 첨단 기술과 경쟁력 있는 제품을 앞세워 꾸준히 수출 규모를 늘려왔다.

삼성전자의 핵심 수출 품목은 반도체다. 삼성전자 DS(반도체)부문은 D램, 낸드플래시 등 주요 제품에 첨단 공정기술을 적용해 수출도 점차 늘렸다. 수익성이 높은 고부가 솔루션 중심으로 사업 포트폴리오를 꾸려 제품 차별화에 지속적으로 앞장섰다는 평가다. 시장조사업체 트렌드포스에 따르면 지난 3분기 세계 D램 시장에서 삼성전자는 매출 74억달러로 1위를 유지했다. 삼성전자는 2002년부터 글로벌 낸드플래시에서도 시장 점유율 1위를 달리고 있다. 세계 메모리반도체 시장에서 삼성전자의 존재감이 그만큼 크다는 전언이다. 삼성전자 관계자는 “독보적 1위인 메모리반도체 시장에서는 2~3위 업체와의 격차를 확대한다는 전략으로 기술 및 제품력을 강화하고 있다”고 말했다.

시스템LSI 사업은 모바일용 반도체 사업에서 차량용 반도체 사업으로 확장을 추진 중이다. 선행 공정을 개발하며 제품 차별화 및 파운드리 공급처 다변화에 나서고 있다. 이재용 삼성전자 회장이 적극 키우겠다고 선언한 파운드리사업도 기술 개발에 투자하며 사업을 확장하는 단계다.

스마트폰, 생활가전 등을 아우르는 DX(디바이스경험)부문의 수출 기여도도 높다. 삼성전자는 2019년 세계 최초 5G(5세대) 스마트폰을 출시하면서 이 시장 주도권을 확보했다. 이후 폴더블 디스플레이를 탑재한 갤럭시 폴드로 신규 시장을 개척했다. 2020년에는 상하로 접히는 ‘갤럭시 Z 플립’과 한층 더 진화된 ‘갤럭시 Z 폴드2’를 출시하면서 새로운 모바일 트렌드를 선도했다.

이 밖에 TV, 모니터, 냉장고, 세탁기, 에어컨 등을 생산·판매하는 사업에서도 꾸준한 성과를 내고 있다. 첨단 기술로 만든 프리미엄 TV인 ‘네오 QLED’, 경험을 중시하는 소비자들의 라이프스타일에 맞춰 출시한 ‘라이프스타일 TV’ 등이 대표적이다. 삼성전자는 지난해까지 11년 연속 세계 TV 시장 점유율 1위를 기록했다. 소비자들의 다양한 수요에 맞춘 비스포크(BESPOKE) 제품으로 차별화를 꾀하기도 했다."
13,삼성SDS,2022.12.05,11:37:46,"삼성전기, 청소년 사이버폭력 예방 온라인포럼 개최","삼성전기는 최근 ‘제3회 청소년 사이버폭력 예방 푸른코끼리 온라인 포럼’을 개최했다고 5일 밝혔다. 포럼은 푸른나무재단, 교육부, 사랑의 열매, 삼성이 함께 진행 중인 청소년 사이버폭력 예방을 위한 ‘푸른코끼리’ 사업의 일환이다.

유튜브를 통해 중계된 이번 포럼은 작년에 이어 올해 세 번째로, ‘끊임없이 진화하는 사이버폭력, 그리고 소멸’을 주제로 다양한 형태로 진화하는 청소년 사이버폭력의 실태를 공유하고 해법을 제시하기 위해 마련됐다.

포럼 1부에서는 ‘끊임없이 진화하는 사이버폭력’을 주제로 사이버폭력 피해 당사자, 현직 교사, 현직 경찰 등이 국내외 사이버폭력의 실태와 심각성을 논의했다. 2부 ‘사이버폭력의 진화와 소멸’ 시간에는 NGO활동가, 기업가, 교수 등 전문가들이 문제 해결을 위한 대응 방안을 논의했다.

푸른나무재단과 삼성이 함께 2020년 2월부터 시작한 청소년 사이버폭력 예방 활동인 푸른코끼리 사업은 삼성전기를 비롯해 삼성전자, 삼성디스플레이, 삼성SDI, 삼성SDS 등 5개 계열사가 참여한다. 2020년 하반기부터 시범적으로 서울과 경기도 지역 4개 학교, 20개 학급, 450여 명의 학생을 대상으로 학교 방문 교육을 실시해 약 9만4000명이 참여했다.

장덕현(오른쪽 두번째) 삼성전기 사장은 “청소년들이 위험한 사이버폭력에 노출되지 않고 밝고 건강하게 성장할 수 있도록 삼성전기가 최선의 노력을 다하겠다”고 말했다. 김지헌 기자"
14,삼성SDS,2022.12.05,16:12:07,SK·LG 이어 삼성… CEO급 인사도 `女風`,"지난달 말 LG그룹에서 최초 비오너가 출신 여성 대표이사 사장이 탄생한 데 이어 삼성전자에서도 첫 여성 사장이 탄생했다. 4대 그룹 CEO(최고경영자) 급 인사에서 기존에는 없던 '여풍'의 바람이 거세다.

5일 삼성전자는 2023 정기 사장단 인사를 발표하고 이영희 DX부문 글로벌마케팅센터장(부사장)을 사장으로 승진시키고 글로벌마케팅실장으로 임명했다. 삼성에서 오너 일가가 아닌 여성 사장이 나온 것은 이번이 처음이다.

이영희 사장은 로레알 출신의 마케팅 전문가로 2007년 삼성전자에 입사한 후 2012년 부사장으로 승진해 10년째 자리를 지켰다. 삼성전자에서는 무선사업부 전략마케팅팀 마케팅그룹장, 전략마케팅실 마케팅팀장, 글로벌마케팅센터장을 지내며 '갤럭시 신화'를 만들고 브랜드 가치 제고에 크게 기여하는 성과를 거둔 점을 높이 인정받았다. 삼성전자는 4대 그룹에서도 가장 많은 여성임원(65명)을 보유하고 있지만 그동안 CEO는 한 명도 배출하지 못했었다.

앞서 지난달 말에는 LG그룹에서 정기 임원인사를 통해 비오너가 출신의 여성 전문경영인을 최초로 사장으로 승진시키기도 했다. LG생활건강에서 이정애 음료사업부장 부사장을 대표이사 사장으로 승진 내정한 것이다.

이정애 사장은 1986년 LG생활건강으로 입사, 2015년 그룹 공채 출신 첫 여성 부사장이 된 데 이어 이번 인사로 국내 4대 그룹을 통틀어 비오너가 출신의 첫 여성 최고경영자(CEO) 타이틀도 거머쥐었다.

삼성과 LG에서 첫 여성 사장이 나오기 시작했으나 국내 기업의 유리천장은 아직 단단하다. 4대 그룹에서도 여성 CEO가 소수 존재하지만 비상장사 위주에 머물러 있다. 삼성그룹은 23개 계열사를 거느리고 있지만 여성 CEO는 이재용 삼성전자 회장의 동생인 이부진 호텔신라 사장이 유일했다.

기업분석전문 한국CXO연구소에 따르면 올해 기준 국내 주요 4대 그룹에서 매출 100억원 이상의 계열사 중 비오너가 출신의 여성 대표이사는 5명에 불과하다. LG그룹과 SK그룹이 각각 2명씩이며, 삼성 1명, 현대차에는 여성 대표이사가 아직 없다.

LG그룹에서는 이정애 대표이사가 코카콜라음료와 한국음료에서 CEO로 일해왔다. 또한 태극제약에서도 최연희 대표이사가 지난해 6월부터 대표이사를 맡아오고 있다. 올해 임원 인사에서 박애리 지투알 전무가 부사장으로 승진하며 CEO로 선임되면서 LG그룹의 여성 CEO가 한명 더 늘었다.

SK그룹은 허선영 대표이사가 지난 2020년부터 SK텔레콤 자회사인 피에스앤마케팅을 이끌고 있으며, 한수미 대표이사도 지난해부터 나래에너지서비스 대표를 맡고 있다. 최근 연말 임원인사에서도 11번가 CEO에 안정은 COO(최고운영책임자)를 선임한 바 있다.

삼성에서는 윤심 부사장이 지난해부터 삼성SDS 자회사인 미라콤아이앤씨의 대표이사를 역임하며 비오너가 유일한 여성 CEO로 꼽힌다.

CXO연구소 분석에 따르면 올해 반기보고서 기준 1000대 기업 대표이사 1350명 중 여성은 32명으로 2.4%에 불과했다. 특히 이 중 비오너 출신 여성 전문경영인은 7명에 불과하다.

오일선 CXO연구소 소장은 ""대기업 내 여성 CEO가 눈에 띄게 증가하려면 우선 여성 임원 비중이 10%를 넘고, 중간관리자 층도 30% 이상 유지하는 것이 중요하다""고 말했다."
15,삼성SDS,2022.12.05,22:54:02,2030년 시장 규모 2000조원… 디지털전환 격전지로 뜬 한국,"기업 자산 디지털화 DT·DX
연 평균 15~20%대 가파른 성장
팬데믹으로 원격근무 늘며 폭발
구글·MS 등 국내에 데이터센터
삼성SDS, 클라우드 매니저 자처
KT ‘디지코’ 플랫폼 사업 급성장
기업의 모든 자산을 디지털화하는 ‘디지털전환(DT·DX)’ 시장이 폭발하고 있다. 그 격전지가 한국 시장이다.

프리시던스리서치 등 글로벌 시장조사업체는 2021년 디지털전환 시장 규모를 4844억 4000만 달러(약 629조 7720억원)로 집계했다. 올해 한국 정부 본예산(약 607조 7000억원)과 비슷한 규모다. 게다가 조사기관들은 이 시장이 2030년까지 연평균 14.9%에서 20% 이상도 성장할 수 있다고 보고 있다. 비교적 냉정한 예상치를 대입해도 2030년엔 시장 규모가 2000조원이 넘어가는 가파른 성장세다.

여기엔 클라우드 컴퓨팅, 인공지능(AI), 사물인터넷(IoT) 등 대부분의 미래 기술이 활용된다. 클라우드로 업무용 플랫폼을 제공하는 것부터 디지털전환 전체 과정을 대행하는 것까지 사업 분야도 다양하다. 디지털전환이 미래 산업으로 주목받은 지는 수년이 지났지만, 코로나19 팬데믹으로 인한 거리두기와 원격 근무 수요가 이 분야 성장을 급가속시켰다.

디지털전환의 핵심 기술과 자산을 선점한 구글, 마이크로소프트(MS), 아마존(AWS) 같은 빅테크들에게 제조업과 물류 등의 강국으로 먹거리가 풍부한 데다 세계 최상위권 정보통신기술(ICT) 환경을 보유한 한국은 아주 매력적인 시장이다. 이들 회사는 이미 국내에 인터넷데이터센터(IDC)를 비롯한 인프라를 들여와 기업들의 디지털전환에 깊숙이 개입하고 있다.

국내 기업들도 이런 흐름에 맞게 이 분야로 뛰어들거나 사업의 축을 이동하고 있다. 글로벌 강자들과 직접 경쟁하기보다는 이들의 플랫폼을 이용해 디지털전환이 필요한 업체에 솔루션을 제공하거나 컨설팅을 해 주는 등 다양한 사업을 펼치고 있다.

클라우드 분야의 가능성을 확인한 삼성SDS는 지난해 말 기존 정보기술(IT) 서비스 부문의 모든 사업부를 ‘클라우드서비스사업부’와 ‘솔루션사업부’ 두 개로 통합하고 ‘클라우드 네이티브’ 사업 모델에 주력하기로 했다. 클라우드 서비스 제공자보다는 기업이 다양한 클라우드 서비스를 자유자재로 이용할 수 있게 도와주는 ‘매니저’ 역할을 자처한 것이다. 지난 3분기 영업이익이 지난해 같은 기간 대비 16.7% 감소했지만 클라우드 사업 매출 비중은 꾸준히 늘어 올해 1조원을 돌파할 것으로 보인다.

KT는 아예 디지털 플랫폼 기업인 ‘디지코’로 기업 체질을 변경, 지난 3분기 실적에서 기업 간 플랫폼 사업을 전년 대비 21% 성장시켰다. 구현모 KT 대표는 “통신에 기반해 디지털전환을 주도하는 새로운 사업자의 모델을 만들겠다”는 포부를 연임의 무기로 삼았다. 네이버와 LG유플러스 등은 사업 공간 자체를 디지털 환경에 맞게 조성하는 ‘디지털트윈’ 기술을 사업화하고 있다."
16,삼성SDS,2022.12.05,18:16:01,"""엄중한 경영 현실""…한종희-경계현 '투톱' 유지","CEO 인사 '안정 속 쇄신'

부사장 이하는 대폭 물갈이 예상
삼성전자는 이번 사장단 인사에서 현행 한종희 DX부문장(부회장), 경계현 DS부문장(사장) 등 2인 최고경영자(CEO) 체제를 유지하며 경영 안정성 확보에 초점을 맞췄다. 불확실한 대내외 환경과 엄중한 경영 현실을 감안해 그간 두 부문을 안정적으로 이끌어온 두 대표이사에게 경영을 계속 맡기기로 했다는 설명이다. 삼성전자는 지난해 반도체·가전·모바일 등 3개 부문 대표를 동시 교체하는 큰 폭의 인사를 단행했다.

한종희·경계현 CEO 체제가 1년밖에 안 됐다는 점도 고려된 것으로 보인다. 지난해 CEO로 새롭게 임명한 만큼 1년 만에 성과를 평가하기엔 너무 이르다는 분석이다. 삼성전자의 주요 경영 현안을 챙기고 있는 사업지원TF의 정현호 부회장도 자리를 지켰다. 또 최주선 삼성디스플레이 사장을 비롯해 지난해 대표에 임명된 최윤호 삼성SDI 사장, 장덕현 삼성전기 사장, 황성우 삼성SDS 사장 등도 모두 유임됐다.

다만 조만간 발표될 삼성전자 부사장급 이하 인사에선 상당폭 물갈이가 예상된다. 가전·스마트폰 등에서 실적 한파를 맞은 DX부문을 비롯해 1964년생 이상 고참 임원을 대상으로 전방위적 인적 쇄신이 점쳐진다. 이에 따라 임원 퇴직 규모도 지난해보다 늘어날 것이란 관측이 나온다. 삼성전자는 작년 정기인사 당시 부사장과 전무 직급을 통합해 부사장 이하 직급 체계를 부사장·상무 단계로 단순화했다.

공석은 30·40대 젊은 임원진으로 새롭게 채워질 것이란 전망이 나온다. 반도체와 5세대(5G)·6G, 인공지능(AI), 로봇 등 삼성전자의 미래 사업 경쟁력 확보를 위해 젊은 피가 대거 수혈될 것이란 관측이다. 삼성전자는 지난해 말부터 연공 서열 타파와 직급별 승진 연차 기준 폐지 등을 핵심으로 한 미래지향 인사제도를 시행하고 있다. 삼성전자는 지난해 40대 부사장 10명과 30대 상무 4명을 신규 선임했다."
17,삼성SDS,2022.12.05,03:02:29,청소년 사이버폭력 실태 공유해 해법 모색,"삼성전기 ‘푸른 코끼리 포럼’ 개최
삼성전기는 ‘제3회 청소년 사이버폭력 예방 푸른코끼리 온라인 포럼’을 2일 개최했다고 4일 밝혔다.

이번 포럼은 푸른나무재단, 교육부, 사랑의열매, 삼성이 2020년 2월 시작한 청소년 사이버폭력 예방 활동인 ‘푸른코끼리’ 사업의 일환이다. 삼성전기를 비롯해 삼성전자, 삼성디스플레이, 삼성SDI, 삼성SDS 등 5개 계열사가 지원한다.

유튜브를 통해 중계된 이번 포럼은 ‘끊임없이 진화하는 사이버폭력, 그리고 소멸’을 주제로 다양한 형태로 진화하는 청소년 사이버폭력의 실태를 공유하고 해법을 제시하기 위해 마련됐다. 1부에서는 사이버폭력 피해 당사자와 현직 교사, 현직 경찰 등이 국내외 사이버폭력의 실태와 심각성을 논의했으며 2부에서는 비정부기구(NGO) 활동가, 기업가, 교수 등 전문가들이 문제 해결을 위한 대응 방안을 논의했다."
